2	87	59	11
77	43	12	19
83	85	98	22
15	35	13	18
24	84	99	22
52	63	57	10
48	20	65	46
52	7	8	25
19	17	80	23
43	33	45	16
53	83	87	11
14	98	8	16
30	45	28	1
99	60	57	39
42	55	86	7
41	99	80	3
32	18	97	50
89	54	43	14
60	77	31	14
81	21	38	28
68	86	99	41
99	64	20	11
7	95	32	17
46	93	91	28
42	82	10	36
61	85	15	37
60	19	12	45
28	60	66	2
65	95	2	19
84	34	10	21
89	19	58	35
72	71	24	19
98	6	10	21
13	42	53	18
40	76	23	17
80	34	86	40
18	99	60	10
32	64	61	10
49	55	52	20
68	10	62	37
82	89	38	1
34	21	1	27
90	92	39	10
60	88	71	40
81	41	10	41
24	54	23	28
76	37	59	6
68	42	8	14
61	75	8	32
77	84	50	13
80	70	54	49
14	46	38	40
12	28	46	44
47	23	75	13
74	28	76	15
47	57	46	17
76	40	19	35
97	54	7	47
71	71	27	32
62	64	100	49
56	69	80	45
43	8	87	1
13	50	45	26
40	61	8	28
44	93	39	34
95	77	6	38
33	40	16	18
17	61	85	50
21	59	83	4
23	86	81	13
77	23	97	10
67	66	81	40
93	26	11	38
4	25	32	4
53	56	4	16
39	68	42	22
52	51	76	3
41	53	6	9
30	87	44	33
19	77	2	6
43	28	24	6
65	7	59	12
10	3	25	4
31	83	13	35
69	68	59	48
49	85	52	41
25	100	66	4
66	88	37	1
83	82	93	24
83	19	9	25
3	25	76	19
94	39	9	2
71	82	37	32
28	47	26	9
9	4	47	34
52	87	78	26
48	72	54	47
25	65	47	11
61	87	83	34
54	40	38	21
13	61	57	31
91	62	75	50
82	6	62	42
56	83	45	2
44	53	9	45
49	91	40	6
75	60	86	16
20	77	20	29
26	70	27	34
78	57	81	38
31	53	76	21
39	11	20	1
100	19	96	22
90	1	23	33
19	74	40	38
39	7	30	27
73	13	30	50
44	68	70	2
99	9	36	38
84	23	48	9
33	39	21	29
90	67	30	48
46	56	79	32
85	2	73	8
39	45	3	4
4	25	86	47
26	43	89	9
88	65	76	1
27	64	54	46
83	100	15	25
57	43	48	30
38	90	48	32
9	18	12	5
33	27	63	49
63	38	80	37
7	22	90	39
64	18	84	42
98	13	93	2
6	100	52	50
12	30	29	14
48	86	45	35
52	90	37	8
14	57	100	45
33	56	83	1
89	14	55	6
83	76	66	47
87	28	2	43
3	54	45	5
90	28	67	19
7	30	42	9
3	5	51	41
12	40	87	45
43	92	65	35
84	14	2	32
65	79	74	21
60	59	31	37
12	16	18	21
23	85	100	35
38	71	76	30
76	13	22	8
83	8	26	5
97	30	35	48
47	29	98	22
70	73	70	38
17	55	78	8
39	100	9	21
60	53	88	16
23	53	3	33
14	61	14	43
75	11	98	16
88	82	60	41
9	45	56	14
6	6	43	29
45	67	2	38
41	10	9	48
42	19	79	48
88	79	68	44
69	15	43	4
98	37	20	42
4	45	97	18
58	38	46	11
9	89	2	18
30	49	21	12
5	39	90	14
60	21	19	22
70	57	93	28
36	77	42	45
99	74	64	49
34	10	97	39
48	54	80	48
87	91	52	14
57	95	1	17
96	7	66	2
12	49	87	50
90	19	28	46
10	76	16	31
97	20	38	30
81	100	71	32
85	92	6	32
89	42	85	33
87	54	79	27
87	63	42	32
29	27	45	23
96	46	57	29
16	86	58	43
24	90	43	36
89	62	1	31
31	96	80	6
92	78	5	1
40	16	29	28
7	1	72	6
18	8	84	26
1	78	42	33
11	98	82	10
18	13	81	22
17	78	13	50
81	62	84	30
19	61	27	5
56	19	10	15
75	26	29	30
49	56	60	42
45	49	96	13
23	85	93	50
46	32	69	7
77	79	59	43
67	4	76	31
28	20	23	49
65	4	37	47
92	37	14	32
56	81	27	47
1	15	47	35
75	64	95	28
23	54	22	34
66	51	91	13
23	76	75	34
100	25	4	29
77	80	29	32
53	91	25	44
89	7	12	37
44	15	68	41
47	42	41	14
73	85	13	49
99	61	10	24
95	36	6	23
22	73	31	31
67	33	25	2
1	47	14	9
53	90	47	5
56	90	70	23
41	34	33	9
72	65	98	34
15	75	8	5
91	64	33	24
95	61	11	13
63	46	63	19
14	37	11	43
73	66	31	13
63	34	34	9
53	90	88	33
96	26	31	23
46	33	39	25
54	12	78	26
5	43	83	34
18	16	51	15
21	42	45	46
97	25	25	43
33	34	96	49
86	92	58	10
93	6	1	20
21	89	69	3
85	3	41	38
42	49	100	17
65	11	50	9
74	27	83	34
100	24	24	6
9	53	92	1
81	37	90	48
5	9	63	16
67	89	17	47
46	21	67	14
25	53	50	2
67	25	48	9
46	92	65	13
89	82	35	43
17	45	47	9
79	63	82	16
4	37	21	50
38	100	1	27
77	26	37	43
89	84	62	11
99	80	41	12
90	66	89	28
98	21	72	2
12	20	73	24
92	8	64	29
56	35	59	39
95	5	98	13
68	48	9	18
13	78	96	43
6	86	82	6
27	71	51	34
33	36	65	29
39	96	20	24
13	36	91	20
7	90	52	23
77	52	46	43
66	9	43	12
95	40	87	13
35	9	83	14
8	95	69	4
20	33	5	39
89	4	28	25
45	4	28	19
6	76	68	31
93	63	83	37
13	61	39	38
15	42	96	39
70	29	15	29
5	89	81	15
29	43	89	46
40	31	22	27
7	89	6	8
22	66	38	16
55	19	19	20
27	4	9	17
12	45	82	41
67	23	25	40
50	8	26	25
18	27	83	1
79	81	95	50
17	6	20	6
13	59	22	36
87	24	86	15
82	16	29	16
90	27	98	35
21	65	91	28
88	11	46	42
83	55	66	49
83	9	45	44
19	60	61	19
32	62	85	19
100	81	42	9
31	38	53	50
22	81	4	42
91	78	88	30
69	24	61	38
38	89	99	9
84	30	24	12
60	97	8	9
54	59	52	19
23	88	77	45
33	34	21	42
13	55	22	45
50	87	41	29
55	9	35	1
22	79	1	18
45	73	6	48
83	75	22	16
35	19	41	6
53	87	13	14
90	47	13	32
54	94	66	36
93	17	36	7
90	88	77	42
28	10	42	46
88	69	50	14
50	53	49	16
36	27	37	50
90	56	13	16
18	67	96	39
78	4	32	17
77	34	26	36
91	86	38	7
57	84	55	1
34	94	82	13
13	73	46	34
11	77	21	12
76	46	68	37
37	19	51	39
97	94	48	20
53	25	36	17
13	64	84	2
33	9	13	18
6	71	49	47
13	87	57	20
72	28	88	18
29	5	100	43
18	28	20	42
35	89	41	8
13	89	84	29
29	54	45	8
77	8	60	26
17	13	5	1
27	95	47	23
78	58	99	49
76	81	38	8
70	29	100	27
80	88	10	35
16	7	18	5
25	24	100	34
71	22	59	25
87	19	21	42
59	19	100	17
75	25	34	50
13	70	43	41
7	94	46	18
47	80	22	15
17	84	51	29
91	72	28	36
86	78	58	35
49	97	94	2
50	74	31	49
1	32	33	41
18	38	11	12
52	6	66	12
59	100	60	32
51	49	16	12
45	47	37	7
43	49	92	31
21	15	28	49
42	74	99	50
98	28	68	42
75	52	11	18
78	23	81	23
16	23	93	15
19	75	76	14
13	75	31	42
83	49	96	34
23	22	64	7
7	18	94	17
34	35	22	10
81	19	96	43
64	53	8	21
48	79	75	32
30	100	54	27
35	2	65	5
96	17	51	29
36	33	39	16
41	16	43	18
30	7	27	33
73	13	51	11
37	7	10	11
40	26	97	33
28	52	30	4
9	23	54	12
33	7	55	29
43	75	43	47
21	100	60	43
86	42	100	14
72	16	96	41
91	47	34	49
98	31	77	9
92	48	47	43
55	53	22	25
21	66	97	21
9	88	64	9
44	50	76	4
83	83	1	33
93	58	5	26
82	69	77	26
68	65	78	41
21	46	32	47
92	63	92	13
92	7	64	8
1	71	36	25
58	56	94	32
73	13	39	5
34	9	63	16
97	58	89	47
72	69	5	24
85	82	3	32
55	12	91	41
74	74	50	26
13	92	67	43
77	12	56	43
68	95	52	3
26	90	26	44
46	21	77	49
6	42	90	33
55	62	37	45
55	99	15	47
39	29	57	43
39	40	32	23
18	80	46	40
5	51	7	29
20	48	38	18
56	5	7	37
92	7	34	11
85	37	88	10
33	34	33	43
17	70	41	32
27	76	39	40
24	33	44	25
23	72	34	37
62	70	94	24
94	41	59	22
86	64	25	28
6	68	80	5
39	62	95	12
4	16	72	33
39	23	83	18
40	65	24	37
21	74	58	15
6	46	20	37
61	28	19	16
5	70	52	39
19	29	50	6
84	39	69	1
91	18	64	4
39	99	24	6
18	43	32	44
16	76	2	9
90	69	40	6
87	72	52	39
61	36	30	44
48	92	32	31
71	26	43	46
66	45	3	37
91	66	80	30
51	12	89	4
65	47	56	10
25	23	89	21
71	80	55	37
91	31	20	29
1	2	51	37
17	8	66	29
61	67	33	29
14	17	68	36
55	84	80	35
60	49	75	32
56	42	16	11
83	79	100	17
42	58	32	3
41	26	73	15
98	77	4	32
70	83	27	36
63	59	45	18
86	30	18	39
84	73	72	26
55	9	57	24
10	1	22	4
63	69	8	34
54	18	9	24
54	40	21	28
76	57	9	43
15	47	81	40
72	76	69	50
92	3	14	42
59	28	30	39
9	60	89	49
38	41	36	3
97	24	20	24
39	84	17	10
78	88	90	26
28	8	2	36
84	35	77	13
8	59	64	33
48	49	19	38
99	28	18	5
4	17	21	13
84	43	96	22
62	55	34	1
53	4	38	15
7	62	53	4
75	1	32	29
13	30	2	26
23	88	27	9
10	53	28	11
92	58	59	15
15	53	85	46
68	87	77	47
56	1	83	17
6	69	91	3
38	50	57	34
49	79	70	18
16	71	8	12
83	65	35	49
46	50	28	38
39	15	84	1
73	8	16	38
33	12	30	44
81	3	68	40
17	84	85	19
87	20	67	6
89	51	83	36
58	23	29	47
4	59	8	46
1	4	64	44
69	57	93	16
38	12	18	43
73	91	84	27
71	57	39	7
31	85	74	4
92	57	25	45
5	30	20	42
58	85	18	20
11	78	83	36
45	77	74	48
42	17	98	16
75	21	80	8
86	17	29	38
32	21	52	20
63	71	87	25
4	40	17	32
80	23	97	4
22	79	43	49
67	89	74	38
43	72	78	22
39	25	58	40
41	14	41	43
97	79	27	43
50	10	51	2
10	53	47	47
94	31	25	41
33	46	82	18
54	58	55	39
29	81	83	49
59	80	75	26
98	4	62	25
88	12	16	44
82	75	7	48
77	47	98	30
88	90	100	29
24	26	42	42
60	17	81	44
64	29	49	25
11	97	31	8
67	28	26	42
47	27	35	26
39	84	5	35
55	34	70	11
23	36	96	41
79	73	27	25
2	85	32	50
7	34	96	10
61	70	59	48
32	44	81	7
75	99	3	18
86	30	60	22
58	54	91	15
31	17	18	14
29	39	5	41
72	78	67	30
57	73	31	23
18	86	22	26
20	19	70	33
6	1	77	48
46	99	72	48
95	72	91	48
86	41	40	48
48	74	14	1
29	20	15	43
70	5	87	50
94	2	42	33
19	8	21	3
10	70	89	47
90	36	5	27
30	18	26	28
72	35	23	22
34	54	25	38
98	9	31	34
56	61	88	6
5	7	30	21
36	8	31	46
16	31	52	39
69	78	44	3
65	54	47	24
18	95	30	5
6	74	68	39
28	66	88	14
55	24	44	44
89	42	20	38
87	82	93	7
6	42	72	49
63	83	83	26
97	42	12	17
96	78	45	29
34	80	91	46
37	36	77	27
59	57	1	37
98	9	8	9
19	59	72	3
61	72	37	1
55	50	27	25
64	23	47	26
66	49	34	27
100	41	81	6
45	51	45	15
12	24	10	26
83	99	55	4
90	1	24	23
78	44	10	41
85	9	37	47
66	66	86	3
20	7	33	17
53	60	1	37
66	78	63	19
39	56	12	40
78	94	18	18
51	76	51	48
50	64	89	39
23	49	94	21
40	27	21	6
20	54	18	7
3	89	58	1
7	15	90	11
5	92	19	46
57	27	93	31
58	69	95	34
1	86	47	30
44	98	7	24
86	47	19	8
39	68	27	6
6	48	1	32
57	84	98	23
61	21	28	36
46	97	45	35
30	12	83	34
91	50	18	44
100	81	37	41
18	47	85	31
70	60	100	35
74	10	64	22
33	33	15	19
66	52	63	22
41	53	10	2
2	19	21	46
45	46	6	15
35	18	63	24
36	47	13	24
94	15	35	26
18	35	43	36
25	87	15	45
52	11	88	24
64	76	69	1
54	30	29	28
33	2	100	11
19	41	15	49
28	13	79	14
94	1	15	37
42	22	83	9
55	87	16	27
5	56	96	47
19	60	60	7
77	5	73	10
84	64	20	15
99	66	28	39
7	75	31	14
45	59	100	17
16	52	31	38
93	8	88	4
96	5	64	34
1	36	60	16
20	92	37	39
78	24	12	42
19	45	72	5
61	69	33	30
64	53	59	31
77	16	97	25
42	22	30	41
21	82	11	49
39	87	34	36
50	18	74	19
75	73	15	36
97	71	55	36
85	4	66	37
7	9	36	39
44	53	78	18
80	35	66	35
22	48	11	41
65	80	91	12
62	52	13	17
92	20	84	26
57	74	56	13
76	17	45	43
8	26	96	16
12	31	100	20
28	44	90	20
13	5	44	48
21	28	45	12
20	79	96	29
5	23	41	42
86	22	57	15
38	87	75	40
12	29	58	2
64	50	87	44
96	53	68	46
46	55	9	29
66	67	54	47
66	64	84	30
80	20	32	43
66	40	90	43
91	100	64	11
28	54	76	36
71	3	38	43
55	90	97	28
16	58	22	21
10	8	89	7
6	49	5	40
28	65	36	6
67	6	19	1
61	96	50	36
27	37	26	21
16	52	93	29
34	31	53	14
47	1	40	17
31	48	32	37
69	93	74	22
56	20	96	31
18	23	20	49
2	1	41	14
13	55	45	21
2	91	51	8
58	3	67	22
68	10	76	8
75	65	66	5
95	18	94	12
23	22	21	33
5	22	70	45
13	68	52	4
85	15	26	23
86	68	54	7
97	29	27	23
35	46	56	38
68	96	37	46
85	72	2	2
37	34	26	8
30	25	18	37
22	25	27	28
55	53	9	19
55	90	48	14
71	90	71	38
98	4	66	3
58	24	2	41
69	92	16	24
53	78	21	26
68	15	50	25
20	75	16	38
42	69	86	39
50	49	32	50
85	39	16	10
13	7	30	13
67	45	90	21
8	58	87	26
5	80	30	22
39	81	1	26
14	23	100	33
90	55	39	20
30	68	97	19
44	56	18	47
93	47	63	25
72	83	86	30
61	20	20	36
95	39	97	36
80	65	68	40
12	63	24	11
60	77	67	9
77	41	46	24
90	23	32	45
58	11	68	9
44	50	78	28
48	32	18	2
34	22	46	29
3	74	94	50
53	21	28	32
85	89	74	14
52	49	86	31
72	92	12	27
77	93	95	39
1	64	11	15
62	67	54	21
63	45	53	14
91	5	92	18
53	49	73	11
97	86	65	43
65	9	40	45
63	97	70	45
28	5	5	29
85	66	30	40
47	81	5	46
55	20	75	2
100	76	62	10
43	41	80	36
10	10	45	7
9	52	60	49
46	51	97	7
68	12	83	41
61	42	70	36
26	26	33	46
13	69	65	15
93	66	31	29
41	81	32	44
42	95	88	21
36	6	18	32
78	52	38	19
88	92	14	31
10	99	38	27
83	28	58	33
54	22	18	48
20	57	9	44
86	62	20	36
1	98	48	29
29	24	54	28
49	2	82	36
13	91	67	6
38	85	37	11
80	61	53	33
96	26	34	15
9	72	35	30
25	37	4	29
49	8	42	4
59	71	71	35
35	91	23	18
54	39	21	20
52	54	31	49
47	17	34	5
55	17	88	44
81	52	29	45
12	77	6	36
21	16	25	50
80	4	20	24
59	39	52	19
60	37	82	27
31	100	27	9
42	62	86	24
69	67	63	9
17	21	68	28
43	58	71	30
36	85	10	17
75	55	91	47
5	69	8	36
55	96	12	13
88	23	44	46
38	4	41	1
53	32	15	26
60	6	65	12
78	95	46	10
5	92	36	15
91	46	29	27
17	49	13	14
13	93	21	15
34	28	21	15
70	91	70	37
29	53	67	5
62	21	59	1
33	54	76	41
15	19	4	50
18	92	88	40
85	15	66	17
71	76	55	49
46	64	91	3
7	34	35	43
12	72	25	17
22	45	65	19
86	69	31	15
72	70	69	7
82	28	91	46
86	29	24	9
61	58	41	30
90	9	81	8
84	31	80	6
15	30	36	26
7	94	54	18
36	47	56	50
70	19	9	26
33	98	50	35
74	26	12	33
37	19	65	48
4	20	34	5
27	86	94	13
89	67	57	20
42	81	49	33
70	80	72	1
8	49	41	16
15	93	27	5
75	16	71	31
52	38	11	44
25	5	40	45
98	92	79	23
15	54	23	3
57	26	46	49
97	47	5	18
93	80	87	13
40	21	60	31
62	32	51	10
33	35	17	9
14	99	13	3
55	27	92	10
93	42	82	24
44	60	87	49
61	89	70	20
2	42	33	3
72	76	61	25
11	91	86	46
25	12	46	50
32	86	85	7
58	23	77	11
56	38	78	3
61	31	36	35
51	92	67	16
65	28	51	9
3	19	17	29
17	71	72	20
18	87	32	1
59	61	53	18
2	66	80	23
68	30	89	26
47	32	29	27
44	84	30	25
98	19	56	10
96	73	15	14
44	13	5	32
32	93	26	49
39	50	11	27
41	32	18	36
61	11	4	9
56	16	15	14
63	79	46	47
97	79	33	22
75	26	80	10
78	41	67	9
26	26	96	11
42	73	78	37
67	99	75	49
5	21	88	35
42	96	79	15
40	92	71	27
39	24	90	22
60	16	97	17
97	88	76	7
67	51	5	35
27	41	40	29
88	59	77	10
56	85	69	31
57	90	3	41
22	39	85	26
39	63	41	28
54	26	75	12
8	66	99	50
81	96	3	40
92	89	81	28
83	60	68	13
26	10	76	47
84	6	63	10
11	91	50	4
9	30	90	49
72	1	53	13
90	100	53	12
62	60	36	25
5	100	8	8
42	50	75	17
80	24	98	50
75	9	75	50
4	81	41	14
23	11	74	13
6	51	65	17
55	59	55	43
63	27	4	25
66	65	6	26
18	17	28	33
41	71	25	42
48	18	3	35
78	43	5	5
3	21	59	21
84	30	31	23
59	56	73	34
98	18	6	36
12	77	82	12
44	18	82	44
16	68	58	28
60	94	70	50
99	7	80	32
98	59	59	37
14	81	84	37
69	9	36	41
73	99	19	24
67	80	31	45
85	86	78	12
12	6	8	13
68	79	62	34
74	33	94	35
58	48	45	43
10	73	86	1
84	60	72	4
25	74	40	45
52	90	43	43
24	60	84	23
38	48	27	44
6	7	92	15
1	36	99	12
69	66	47	9
23	47	38	26
18	31	38	5
4	68	59	33
36	60	44	12
100	3	19	27
39	4	85	13
100	29	84	1
13	32	12	13
78	68	41	48
5	84	79	30
14	24	2	5
56	26	16	7
2	18	82	14
25	14	52	4
52	67	57	19
73	42	68	27
77	87	48	35
20	34	53	7
59	76	56	39
89	49	17	16
51	16	60	6
20	66	45	29
38	45	57	11
70	59	71	21
47	17	77	28
71	71	87	14
45	75	12	9
20	10	56	39
29	92	82	25
71	38	65	1
43	6	87	30
45	1	46	32
63	69	41	4
53	44	44	23
63	76	56	37
49	6	72	45
19	88	61	29
80	44	79	25
85	81	47	15
49	8	7	44
27	19	57	2
38	42	29	13
75	32	71	15
74	39	80	37
49	27	46	33
6	96	19	6
36	64	12	47
71	36	97	40
71	28	2	49
41	80	8	11
18	45	1	18
19	81	27	3
75	80	50	26
63	78	59	22
90	62	7	35
38	53	69	6
34	87	13	50
5	17	62	19
39	6	75	1
26	25	7	42
54	5	96	18
40	60	83	32
21	24	16	29
78	21	76	20
92	10	53	19
31	12	91	3
60	50	64	47
53	64	7	1
52	97	82	48
35	77	3	17
1	5	98	12
47	53	93	28
23	16	6	14
66	87	94	26
3	45	39	30
66	14	77	25
2	79	44	9
62	8	54	39
52	75	51	36
25	36	58	42
26	53	27	48
88	2	5	47
99	87	23	39
36	23	9	32
95	39	90	38
9	59	94	17
10	50	30	38
45	78	61	45
92	70	43	26
100	8	74	43
2	71	74	39
31	53	2	1
30	31	31	38
81	12	75	24
85	52	11	45
85	40	55	34
32	93	39	7
54	68	88	44
60	71	46	45
49	34	40	15
68	58	28	17
56	35	22	8
41	50	38	45
4	70	68	8
94	20	69	3
47	28	74	8
77	6	51	33
35	94	17	37
71	100	25	8
6	55	37	27
56	70	35	32
70	44	4	23
90	69	84	14
67	92	98	31
75	86	21	39
64	36	88	40
31	33	72	13
52	77	42	11
25	41	77	28
19	95	87	17
95	24	29	46
16	82	72	7
93	96	35	9
68	71	9	21
87	47	58	41
66	11	46	24
84	10	68	30
37	62	43	13
81	21	58	42
54	48	17	12
75	44	80	15
9	11	36	19
11	90	4	13
91	21	90	46
40	76	93	19
61	77	17	23
81	92	93	4
43	84	83	29
19	26	56	45
47	43	21	8
73	28	73	16
75	14	73	33
79	67	86	43
72	19	53	17
49	17	92	28
21	77	69	23
86	65	16	49
7	80	17	36
68	86	66	48
77	80	59	39
1	87	46	9
33	42	87	47
86	35	18	10
64	100	25	14
98	64	96	41
55	71	96	49
91	33	79	34
64	91	56	27
14	63	33	47
30	35	74	13
7	71	8	28
30	27	63	48
70	78	56	30
11	38	53	50
55	63	11	4
9	2	57	15
66	55	9	24
25	95	90	37
23	5	61	44
35	47	7	45
11	44	5	24
91	25	59	17
52	75	65	30
8	64	16	20
46	80	72	36
27	11	11	23
77	35	64	35
72	8	1	39
29	98	88	36
24	57	28	41
12	62	61	37
57	96	83	11
52	37	48	43
5	29	91	36
12	80	42	22
13	3	49	40
38	25	96	27
52	6	58	12
67	48	13	44
98	13	48	22
42	10	52	47
56	49	1	37
7	29	95	32
100	29	94	14
88	70	21	15
46	44	39	28
60	45	57	26
35	37	88	10
9	17	21	26
74	63	45	23
22	88	4	14
52	50	100	34
48	83	48	36
12	47	41	24
84	3	21	40
99	2	11	36
9	94	29	10
29	23	63	17
95	47	98	35
25	43	91	37
81	58	40	24
84	97	26	44
66	11	39	41
65	77	51	25
69	37	33	22
25	29	30	16
10	51	57	34
30	58	46	3
86	8	55	11
43	23	58	13
20	65	54	48
97	72	73	8
76	22	56	25
64	96	48	8
12	70	73	20
25	75	24	32
30	80	58	5
14	33	45	26
45	37	58	31
70	43	36	48
63	82	50	26
84	83	84	2
24	83	88	46
71	99	7	11
50	95	82	34
34	32	25	37
39	100	92	23
23	63	78	18
83	33	46	30
31	1	100	40
32	75	64	16
42	10	58	32
48	72	18	19
99	5	79	50
25	72	26	37
93	44	81	1
34	70	41	49
85	35	54	19
72	100	25	5
2	100	53	45
47	10	52	24
48	20	98	8
28	52	73	49
47	96	42	27
6	37	36	26
66	34	97	42
7	17	59	38
14	95	28	22
100	26	92	9
10	41	96	10
71	99	28	15
67	51	9	45
28	72	71	10
79	90	31	10
40	4	21	35
47	69	99	27
23	47	38	13
27	90	4	35
32	48	14	29
70	68	25	4
56	71	65	10
43	2	27	10
78	86	9	24
12	34	91	44
23	14	56	48
70	30	41	13
84	33	97	11
91	57	35	14
15	88	73	21
99	59	72	5
58	83	28	6
65	19	47	2
26	11	49	39
92	84	81	12
83	25	16	3
8	52	5	29
97	3	8	25
86	4	90	21
12	66	90	38
19	83	16	22
51	72	10	1
18	66	98	3
95	9	34	15
51	42	65	31
46	92	86	32
87	65	86	6
71	72	22	22
23	6	75	3
98	5	40	48
86	97	8	6
31	6	12	11
80	36	15	46
85	23	22	16
78	89	35	13
60	97	28	23
91	1	25	25
80	20	74	19
52	60	7	20
11	97	39	36
71	41	32	2
46	41	50	20
59	20	94	36
85	86	42	36
61	5	28	38
10	77	90	47
46	22	22	43
43	90	18	37
39	16	76	31
12	44	87	37
29	42	61	43
95	6	21	37
3	47	37	20
32	69	57	10
46	91	26	1
61	93	87	18
87	1	57	50
28	83	53	20
23	94	3	45
19	53	51	48
78	89	51	44
24	4	8	34
21	23	41	50
90	6	27	18
14	38	77	35
17	63	18	38
49	33	4	37
71	15	8	13
90	16	63	25
68	20	11	15
75	75	89	7
58	62	14	5
69	72	51	13
21	12	53	7
84	56	62	34
91	22	99	26
34	55	22	40
43	4	99	34
35	81	81	13
48	66	58	11
82	23	10	12
82	59	90	23
53	98	63	38
64	63	89	11
85	57	77	32
63	96	22	1
14	37	98	5
85	24	73	6
95	77	74	27
96	25	87	47
